ID,Period,Date,First,Second,Third,Fourth,Fifth,Sixth,Special
772,104048,2015-06-15,04,07,08,25,31,35,8
771,104047,2015-06-11,09,24,26,27,37,38,6
770,104046,2015-06-08,06,10,11,13,19,28,1
769,104045,2015-06-04,03,15,21,24,33,35,2
768,104044,2015-06-01,02,23,25,32,34,37,6
767,104043,2015-05-28,19,21,22,25,31,33,1
766,104042,2015-05-25,04,07,11,25,30,38,4
765,104041,2015-05-21,01,06,12,15,25,37,2
764,104040,2015-05-18,05,06,13,17,23,38,8
763,104039,2015-05-14,10,15,16,22,30,35,5
762,104038,2015-05-11,03,05,10,23,30,31,4
761,104037,2015-05-07,07,13,18,24,26,27,6
760,104036,2015-05-04,06,08,13,16,25,33,3
759,104035,2015-04-30,12,13,23,26,32,35,4
758,104034,2015-04-27,02,12,14,26,34,37,2
757,104033,2015-04-23,09,11,15,25,28,38,3
756,104032,2015-04-20,11,21,22,24,25,26,6
755,104031,2015-04-16,03,08,26,28,29,35,3
754,104030,2015-04-13,05,12,20,23,32,37,2
753,104029,2015-04-09,02,06,11,12,15,28,2
752,104028,2015-04-06,01,07,20,22,25,32,8
751,104027,2015-04-02,01,08,12,18,19,37,5
750,104026,2015-03-30,01,08,10,19,23,24,5
749,104025,2015-03-26,06,14,24,26,36,38,3
748,104024,2015-03-23,10,12,17,18,27,32,5
747,104023,2015-03-19,06,17,30,34,35,38,2
746,104022,2015-03-16,05,08,20,22,30,34,8
745,104021,2015-03-12,01,02,14,22,27,30,1
744,104020,2015-03-09,03,12,16,18,21,36,3
743,104019,2015-03-05,02,04,08,13,24,26,2
742,104018,2015-03-02,09,11,12,21,31,36,7
741,104017,2015-02-26,08,21,22,26,32,37,4
740,104016,2015-02-23,05,13,31,34,35,38,2
739,104015,2015-02-19,04,12,13,15,23,38,4
738,104014,2015-02-16,04,05,07,23,24,30,2
737,104013,2015-02-12,07,08,10,25,33,36,3
736,104012,2015-02-09,01,03,04,15,16,34,2
735,104011,2015-02-05,03,10,16,25,29,37,1
734,104010,2015-02-02,01,04,17,24,26,27,7
733,104009,2015-01-29,01,04,14,18,29,30,8
732,104008,2015-01-26,04,12,24,25,33,38,4
731,104007,2015-01-22,14,18,26,27,30,36,5
730,104006,2015-01-19,04,08,09,21,32,33,2
729,104005,2015-01-15,01,03,16,28,29,37,2
728,104004,2015-01-12,16,25,30,35,36,37,5
727,104003,2015-01-08,03,13,17,29,36,38,7
726,104002,2015-01-05,01,06,15,23,26,34,6
725,104001,2015-01-01,01,03,05,11,17,21,2
724,103104,2014-12-29,02,04,09,10,11,37,2
723,103103,2014-12-25,03,06,10,14,23,36,1
722,103102,2014-12-22,01,04,05,13,19,37,2
721,103101,2014-12-18,01,05,18,20,26,29,5
720,103100,2014-12-15,05,10,11,15,36,38,6
719,103099,2014-12-11,07,12,13,21,24,28,6
718,103098,2014-12-08,11,20,24,27,35,38,8
717,103097,2014-12-04,02,05,07,11,22,36,6
716,103096,2014-12-01,01,02,07,14,19,31,7
715,103095,2014-11-27,01,02,21,29,33,36,8
714,103094,2014-11-24,03,05,19,22,24,32,2
713,103093,2014-11-20,12,17,30,31,33,35,4
712,103092,2014-11-17,05,06,13,24,32,34,1
711,103091,2014-11-13,12,14,15,17,27,35,6
710,103090,2014-11-10,01,06,14,17,31,34,8
709,103089,2014-11-06,05,15,19,20,32,36,3
708,103088,2014-11-03,02,06,08,11,26,38,7
707,103087,2014-10-30,06,08,09,10,27,34,6
706,103086,2014-10-27,07,09,10,24,37,38,8
705,103085,2014-10-23,08,12,27,28,35,38,6
704,103084,2014-10-20,11,21,25,30,34,37,1
703,103083,2014-10-16,09,11,12,20,24,30,2
702,103082,2014-10-13,03,19,26,30,33,35,2
701,103081,2014-10-09,02,06,07,08,09,38,8
700,103080,2014-10-06,15,20,22,25,33,35,7
699,103079,2014-10-02,04,12,13,26,31,33,6
698,103078,2014-09-29,02,08,15,27,28,36,7
697,103077,2014-09-25,10,12,22,26,28,36,8
696,103076,2014-09-22,08,15,18,23,31,37,8
695,103075,2014-09-18,05,10,15,23,24,35,6
694,103074,2014-09-15,03,14,15,20,21,28,8
693,103073,2014-09-11,05,07,15,25,29,37,8
692,103072,2014-09-08,05,18,19,21,31,37,8
691,103071,2014-09-04,01,08,10,14,24,26,1
690,103070,2014-09-01,05,14,22,23,26,32,8
689,103069,2014-08-28,01,15,23,24,26,29,5
688,103068,2014-08-25,03,05,10,20,26,30,6
687,103067,2014-08-21,18,22,23,25,32,36,6
686,103066,2014-08-18,10,12,18,31,34,37,5
685,103065,2014-08-14,04,11,12,16,19,23,6
684,103064,2014-08-11,14,16,25,27,29,36,7
683,103063,2014-08-07,17,18,23,25,26,36,5
682,103062,2014-08-04,05,10,18,26,28,33,2
681,103061,2014-07-31,01,15,17,31,33,38,2
680,103060,2014-07-28,05,11,15,16,23,35,1
679,103059,2014-07-24,06,17,25,29,35,36,1
678,103058,2014-07-21,01,03,04,10,13,37,1
677,103057,2014-07-17,16,20,21,27,29,37,3
676,103056,2014-07-14,01,18,25,26,37,38,6
675,103055,2014-07-10,01,02,10,21,22,31,8
674,103054,2014-07-07,04,10,14,30,32,33,8
673,103053,2014-07-03,08,10,14,22,31,36,4
672,103052,2014-06-30,04,14,21,25,28,29,2
671,103051,2014-06-26,04,12,19,24,27,30,7
670,103050,2014-06-23,04,14,18,19,26,34,3
669,103049,2014-06-19,10,11,16,24,29,30,1
668,103048,2014-06-16,03,11,24,27,29,37,1
667,103047,2014-06-12,04,14,19,22,27,30,5
666,103046,2014-06-09,04,05,14,18,21,33,2
665,103045,2014-06-05,08,10,12,19,20,37,1
664,103044,2014-06-02,07,11,14,20,31,34,7
663,103043,2014-05-29,18,19,22,27,32,35,2
662,103042,2014-05-26,02,09,10,19,22,32,5
661,103041,2014-05-22,09,12,20,34,36,37,3
660,103040,2014-05-19,01,16,22,31,33,36,4
659,103039,2014-05-15,07,09,21,28,33,35,8
658,103038,2014-05-12,01,02,05,08,09,29,1
657,103037,2014-05-08,09,10,14,19,28,29,8
656,103036,2014-05-05,16,24,25,31,32,33,5
655,103035,2014-05-01,02,04,05,11,32,33,8
654,103034,2014-04-28,01,04,18,26,30,36,1
653,103033,2014-04-24,08,14,19,21,30,31,2
652,103032,2014-04-21,09,12,13,24,25,34,5
651,103031,2014-04-17,01,06,17,19,27,30,6
650,103030,2014-04-14,06,22,31,32,33,38,4
649,103029,2014-04-10,06,10,14,15,18,24,7
648,103028,2014-04-07,05,21,25,28,32,38,5
647,103027,2014-04-03,02,13,22,25,27,33,8
646,103026,2014-03-31,02,08,15,16,17,30,6
645,103025,2014-03-27,04,15,19,22,37,38,5
644,103024,2014-03-24,06,14,24,31,35,37,1
643,103023,2014-03-20,01,08,18,25,35,37,5
642,103022,2014-03-17,02,12,15,22,27,28,5
641,103021,2014-03-13,11,15,19,21,27,30,4
640,103020,2014-03-10,11,18,22,27,28,29,4
639,103019,2014-03-06,08,13,15,20,27,28,4
638,103018,2014-03-03,01,05,09,13,28,37,5
637,103017,2014-02-27,04,08,20,21,23,26,5
636,103016,2014-02-24,10,15,23,27,29,36,5
635,103015,2014-02-20,01,03,10,13,18,30,1
634,103014,2014-02-17,08,12,14,17,33,37,5
633,103013,2014-02-13,06,08,16,20,35,36,8
632,103012,2014-02-10,13,20,25,27,28,33,1
631,103011,2014-02-06,02,08,25,29,35,36,2
630,103010,2014-02-03,17,19,21,24,28,37,6
629,103009,2014-01-30,06,10,11,14,16,30,1
628,103008,2014-01-27,08,20,26,28,36,38,8
627,103007,2014-01-23,12,26,28,29,31,32,6
626,103006,2014-01-20,04,09,21,23,36,37,3
625,103005,2014-01-16,13,14,23,34,37,38,7
624,103004,2014-01-13,03,04,23,24,26,30,2
623,103003,2014-01-09,04,22,23,31,34,35,1
622,103002,2014-01-06,07,08,12,18,23,31,2
621,103001,2014-01-02,08,10,19,27,28,37,3
620,102104,2013-12-30,06,31,32,34,35,37,4
619,102103,2013-12-26,02,12,13,21,22,26,4
618,102102,2013-12-23,08,10,12,21,30,33,1
617,102101,2013-12-19,04,06,13,26,36,38,8
616,102100,2013-12-16,04,14,21,22,26,32,7
615,102099,2013-12-12,01,08,25,28,34,38,6
614,102098,2013-12-09,05,07,14,15,34,38,1
613,102097,2013-12-05,05,08,20,22,31,35,7
612,102096,2013-12-02,03,05,28,31,32,35,1
611,102095,2013-11-28,16,17,18,28,35,37,4
610,102094,2013-11-25,04,12,25,30,33,35,2
609,102093,2013-11-21,05,15,21,23,27,35,7
608,102092,2013-11-18,03,06,10,31,35,37,1
607,102091,2013-11-14,12,18,21,28,36,38,1
606,102090,2013-11-11,08,11,13,16,22,24,7
605,102089,2013-11-07,01,09,11,13,19,27,5
604,102088,2013-11-04,05,07,22,28,31,36,3
603,102087,2013-10-31,01,04,06,16,32,38,3
602,102086,2013-10-28,04,10,13,14,29,30,7
601,102085,2013-10-24,11,13,15,30,33,36,3
600,102084,2013-10-21,06,10,16,23,24,30,8
599,102083,2013-10-17,02,03,07,17,26,31,8
598,102082,2013-10-14,02,14,25,27,29,38,3
597,102081,2013-10-10,07,12,25,31,34,36,5
596,102080,2013-10-07,01,06,23,24,25,36,4
595,102079,2013-10-03,04,08,15,25,29,32,1
594,102078,2013-09-30,02,04,07,16,21,38,7
593,102077,2013-09-26,04,05,07,18,30,37,1
592,102076,2013-09-23,12,18,19,24,25,28,5
591,102075,2013-09-19,06,18,21,22,33,38,4
590,102074,2013-09-16,01,05,06,07,22,26,7
589,102073,2013-09-12,02,03,08,18,30,37,7
588,102072,2013-09-09,02,10,21,26,31,32,8
587,102071,2013-09-05,07,10,15,22,32,38,2
586,102070,2013-09-02,02,08,13,20,21,29,8
585,102069,2013-08-29,03,05,06,28,31,37,6
584,102068,2013-08-26,02,04,09,17,35,38,5
583,102067,2013-08-22,01,04,14,17,28,34,5
582,102066,2013-08-19,05,08,09,18,26,34,8
581,102065,2013-08-15,03,07,17,20,28,29,5
580,102064,2013-08-12,05,19,20,22,23,30,2
579,102063,2013-08-08,02,04,07,08,16,27,6
578,102062,2013-08-05,12,14,18,27,28,34,5
577,102061,2013-08-01,06,15,19,20,31,34,2
576,102060,2013-07-29,02,06,13,18,22,25,6
575,102059,2013-07-25,08,11,20,22,23,37,6
574,102058,2013-07-22,03,19,24,33,34,36,1
573,102057,2013-07-18,01,02,06,12,30,36,3
572,102056,2013-07-15,01,05,08,20,23,25,8
571,102055,2013-07-11,01,09,21,28,30,35,7
570,102054,2013-07-08,04,15,19,21,32,38,6
569,102053,2013-07-04,06,07,09,13,25,26,4
568,102052,2013-07-01,04,07,11,15,24,37,7
567,102051,2013-06-27,04,07,08,14,35,36,3
566,102050,2013-06-24,12,15,22,24,33,37,6
565,102049,2013-06-20,01,02,07,11,13,24,3
564,102048,2013-06-17,19,22,23,25,29,38,1
563,102047,2013-06-13,14,21,32,34,37,38,3
562,102046,2013-06-10,03,09,16,30,32,37,5
561,102045,2013-06-06,08,09,17,22,34,37,8
560,102044,2013-06-03,06,26,34,35,36,37,3
559,102043,2013-05-30,07,13,22,23,31,33,1
558,102042,2013-05-27,04,07,17,32,33,37,7
557,102041,2013-05-23,10,21,27,31,33,35,7
556,102040,2013-05-20,08,12,16,27,33,36,3
555,102039,2013-05-16,07,08,14,24,31,34,8
554,102038,2013-05-13,05,06,12,27,29,33,1
553,102037,2013-05-09,03,06,09,15,21,30,5
552,102036,2013-05-06,05,07,11,12,24,28,8
551,102035,2013-05-02,04,10,21,26,29,37,3
550,102034,2013-04-29,14,16,20,23,27,30,8
549,102033,2013-04-25,07,09,18,21,24,37,6
548,102032,2013-04-22,13,16,22,24,29,36,5
547,102031,2013-04-18,03,15,22,23,25,30,5
546,102030,2013-04-15,11,13,19,20,28,29,6
545,102029,2013-04-11,02,07,19,27,28,36,7
544,102028,2013-04-08,07,09,10,30,33,34,8
543,102027,2013-04-04,01,07,30,31,33,38,5
542,102026,2013-04-01,01,04,06,12,35,37,6
541,102025,2013-03-28,01,06,10,15,19,34,7
540,102024,2013-03-25,02,11,15,17,30,36,1
539,102023,2013-03-21,09,16,24,34,35,37,5
538,102022,2013-03-18,03,04,10,14,16,31,4
537,102021,2013-03-14,02,08,11,15,26,34,6
536,102020,2013-03-11,03,09,12,14,22,25,2
535,102019,2013-03-07,12,15,20,29,32,35,5
534,102018,2013-03-04,02,05,16,24,28,37,2
533,102017,2013-02-28,10,12,16,19,26,32,5
532,102016,2013-02-25,01,06,14,20,32,35,5
531,102015,2013-02-21,21,24,32,35,37,38,5
530,102014,2013-02-18,02,03,19,31,32,35,1
529,102013,2013-02-14,13,14,16,22,31,32,3
528,102012,2013-02-11,01,09,19,29,32,36,5
527,102011,2013-02-07,03,09,15,23,26,37,2
526,102010,2013-02-04,06,10,12,19,30,32,5
525,102009,2013-01-31,03,15,22,28,31,37,8
524,102008,2013-01-28,03,08,22,26,27,29,5
523,102007,2013-01-24,05,08,10,22,26,38,2
522,102006,2013-01-21,01,05,11,14,22,36,1
521,102005,2013-01-17,03,08,09,15,16,25,5
520,102004,2013-01-14,03,05,10,23,29,30,2
519,102003,2013-01-10,02,04,13,16,18,29,5
518,102002,2013-01-07,01,10,17,22,24,26,7
517,102001,2013-01-03,03,04,06,17,29,35,7
516,101105,2012-12-31,15,22,24,28,29,36,2
515,101104,2012-12-27,15,16,27,30,35,36,2
514,101103,2012-12-24,01,07,10,14,29,30,4
513,101102,2012-12-20,01,24,26,29,32,38,7
512,101101,2012-12-17,03,12,24,27,32,34,4
511,101100,2012-12-13,06,08,14,27,28,33,1
510,101099,2012-12-10,04,06,15,20,22,38,7
509,101098,2012-12-06,01,05,10,12,21,24,8
508,101097,2012-12-03,05,09,11,14,22,30,8
507,101096,2012-11-29,03,06,11,16,21,35,2
506,101095,2012-11-26,04,05,08,18,23,29,2
505,101094,2012-11-22,08,22,26,27,36,38,8
504,101093,2012-11-19,02,06,28,29,32,37,4
503,101092,2012-11-15,03,11,12,27,32,35,2
502,101091,2012-11-12,01,08,21,24,31,33,8
501,101090,2012-11-08,08,10,18,22,25,33,7
500,101089,2012-11-05,01,10,12,15,30,33,6
499,101088,2012-11-01,06,07,12,15,24,38,3
498,101087,2012-10-29,12,13,26,30,36,38,8
497,101086,2012-10-25,03,04,07,19,28,30,8
496,101085,2012-10-22,05,10,14,19,21,24,5
495,101084,2012-10-18,02,08,15,19,22,29,4
494,101083,2012-10-15,09,12,16,18,28,29,7
493,101082,2012-10-11,01,06,12,23,28,34,2
492,101081,2012-10-08,07,29,31,32,35,36,7
491,101080,2012-10-04,02,16,17,19,24,28,5
490,101079,2012-10-01,07,11,14,16,19,34,5
489,101078,2012-09-27,11,13,15,27,29,32,3
488,101077,2012-09-24,04,07,19,20,24,30,1
487,101076,2012-09-20,04,11,14,18,21,34,2
486,101075,2012-09-17,01,06,07,10,21,27,5
485,101074,2012-09-13,01,04,05,14,17,26,8
484,101073,2012-09-10,02,09,17,20,35,38,7
483,101072,2012-09-06,07,13,23,32,34,36,3
482,101071,2012-09-03,01,12,14,17,24,27,3
481,101070,2012-08-30,01,02,08,09,22,36,5
480,101069,2012-08-27,03,06,16,23,25,37,7
479,101068,2012-08-23,01,05,11,16,21,31,8
478,101067,2012-08-20,05,14,17,20,23,30,6
477,101066,2012-08-16,11,13,14,16,36,38,5
476,101065,2012-08-13,05,10,17,22,35,37,5
475,101064,2012-08-09,02,03,23,25,27,33,1
474,101063,2012-08-06,09,12,17,18,27,33,4
473,101062,2012-08-02,18,21,27,29,30,37,4
472,101061,2012-07-30,03,10,18,24,29,37,7
471,101060,2012-07-26,02,07,10,11,19,33,1
470,101059,2012-07-23,05,12,18,33,34,37,2
469,101058,2012-07-19,14,23,25,26,30,31,3
468,101057,2012-07-16,12,19,23,36,37,38,6
467,101056,2012-07-12,10,15,20,22,34,36,5
466,101055,2012-07-09,01,06,08,30,32,35,6
465,101054,2012-07-05,02,04,06,17,29,38,8
464,101053,2012-07-02,03,07,21,35,37,38,3
463,101052,2012-06-28,15,16,25,31,35,37,4
462,101051,2012-06-25,01,15,16,24,26,30,5
461,101050,2012-06-21,04,16,26,28,37,38,1
460,101049,2012-06-18,08,13,14,21,24,34,6
459,101048,2012-06-14,03,14,15,16,20,36,5
458,101047,2012-06-11,07,17,22,26,29,33,7
457,101046,2012-06-07,08,12,20,27,29,30,1
456,101045,2012-06-04,04,15,18,29,34,38,4
455,101044,2012-05-31,03,07,15,17,21,34,8
454,101043,2012-05-28,07,16,17,22,31,35,2
453,101042,2012-05-24,01,06,10,12,29,36,4
452,101041,2012-05-21,11,13,19,23,31,38,3
451,101040,2012-05-17,06,15,21,25,28,29,4
450,101039,2012-05-14,04,05,06,16,18,28,1
449,101038,2012-05-10,14,20,21,25,32,37,3
448,101037,2012-05-07,02,13,18,22,23,25,4
447,101036,2012-05-03,04,09,10,15,17,34,3
446,101035,2012-04-30,03,05,18,22,27,37,1
445,101034,2012-04-26,02,03,04,14,17,35,1
444,101033,2012-04-23,01,11,16,17,19,35,5
443,101032,2012-04-19,05,10,12,26,35,38,2
442,101031,2012-04-16,03,04,13,18,25,27,1
441,101030,2012-04-12,06,26,27,30,32,35,2
440,101029,2012-04-09,01,10,19,21,24,31,5
439,101028,2012-04-05,08,09,23,32,35,36,7
438,101027,2012-04-02,01,11,15,18,29,38,1
437,101026,2012-03-29,08,15,17,22,26,32,1
436,101025,2012-03-26,01,03,12,21,23,25,2
435,101024,2012-03-22,10,12,14,15,34,35,6
434,101023,2012-03-19,09,17,18,21,26,34,1
433,101022,2012-03-15,04,12,17,20,29,37,3
432,101021,2012-03-12,03,09,13,22,23,37,1
431,101020,2012-03-08,09,11,12,23,28,37,4
430,101019,2012-03-05,06,11,15,21,26,27,3
429,101018,2012-03-01,01,04,07,09,15,16,6
428,101017,2012-02-27,03,04,10,12,20,23,4
427,101016,2012-02-23,08,13,19,30,35,37,7
426,101015,2012-02-20,01,02,09,12,14,22,2
425,101014,2012-02-16,07,16,23,24,29,34,5
424,101013,2012-02-13,04,09,15,24,29,35,8
423,101012,2012-02-09,06,12,20,25,28,37,8
422,101011,2012-02-06,04,07,14,20,23,38,3
421,101010,2012-02-02,01,03,04,08,14,29,7
420,101009,2012-01-30,11,17,18,20,27,38,5
419,101008,2012-01-26,02,04,09,16,19,38,1
418,101007,2012-01-23,06,08,23,24,29,36,8
417,101006,2012-01-19,03,07,08,11,13,18,6
416,101005,2012-01-16,07,11,18,33,36,37,6
415,101004,2012-01-12,03,15,21,23,30,32,7
414,101003,2012-01-09,02,09,25,27,30,34,5
413,101002,2012-01-05,10,15,18,28,31,32,4
412,101001,2012-01-02,06,10,11,26,27,30,4
411,100104,2011-12-29,03,04,07,10,15,19,5
410,100103,2011-12-26,01,09,17,19,24,35,5
409,100102,2011-12-22,04,11,13,20,22,23,2
408,100101,2011-12-19,06,10,14,25,29,35,3
407,100100,2011-12-15,01,07,09,27,28,29,2
406,100099,2011-12-12,07,10,19,21,27,31,5
405,100098,2011-12-08,02,05,08,21,35,37,8
404,100097,2011-12-05,04,06,09,21,32,33,2
403,100096,2011-12-01,03,16,19,26,31,35,3
402,100095,2011-11-28,04,09,18,20,33,35,4
401,100094,2011-11-24,04,05,13,16,32,37,7
400,100093,2011-11-21,11,12,13,14,25,32,8
399,100092,2011-11-17,01,03,13,14,24,30,6
398,100091,2011-11-14,11,18,20,21,24,34,5
397,100090,2011-11-10,08,19,23,27,32,35,8
396,100089,2011-11-07,01,08,23,26,27,34,3
395,100088,2011-11-03,13,22,26,27,36,37,5
394,100087,2011-10-31,06,08,14,20,23,27,3
393,100086,2011-10-27,05,10,12,16,23,28,7
392,100085,2011-10-24,02,12,15,25,30,31,6
391,100084,2011-10-20,05,20,22,26,30,38,4
390,100083,2011-10-17,10,19,29,33,36,37,1
389,100082,2011-10-13,06,17,18,25,27,34,6
388,100081,2011-10-10,08,09,19,20,25,34,2
387,100080,2011-10-06,12,14,18,20,24,27,2
386,100079,2011-10-03,01,04,13,16,27,35,8
385,100078,2011-09-29,01,15,33,34,36,37,8
384,100077,2011-09-26,05,15,18,19,24,37,6
383,100076,2011-09-22,11,20,22,23,27,38,2
382,100075,2011-09-19,07,11,24,25,37,38,3
381,100074,2011-09-15,01,03,17,18,21,34,7
380,100073,2011-09-12,04,06,07,17,32,36,7
379,100072,2011-09-08,04,06,08,12,15,21,7
378,100071,2011-09-05,07,16,26,27,33,36,4
377,100070,2011-09-01,02,10,11,13,27,29,2
376,100069,2011-08-29,06,10,15,22,29,35,1
375,100068,2011-08-25,01,08,13,14,16,36,7
374,100067,2011-08-22,02,03,12,21,25,37,4
373,100066,2011-08-18,05,06,07,08,32,37,3
372,100065,2011-08-15,02,11,14,15,30,35,7
371,100064,2011-08-11,01,06,08,18,25,29,5
370,100063,2011-08-08,07,08,27,34,37,38,1
369,100062,2011-08-04,06,14,17,23,24,33,1
368,100061,2011-08-01,14,19,22,27,31,34,7
367,100060,2011-07-28,01,06,19,25,34,35,8
366,100059,2011-07-25,05,08,18,20,22,23,1
365,100058,2011-07-21,01,07,19,20,21,26,7
364,100057,2011-07-18,03,13,29,30,32,37,6
363,100056,2011-07-14,02,10,12,31,33,37,1
362,100055,2011-07-11,02,04,12,14,28,32,2
361,100054,2011-07-07,02,07,19,22,33,37,1
360,100053,2011-07-04,01,05,12,17,31,37,6
359,100052,2011-06-30,15,17,19,30,35,38,1
358,100051,2011-06-27,04,06,15,23,33,35,3
357,100050,2011-06-23,03,20,26,28,30,36,5
356,100049,2011-06-20,04,06,10,22,27,34,2
355,100048,2011-06-16,08,15,25,29,33,38,1
354,100047,2011-06-13,07,09,11,18,31,36,1
353,100046,2011-06-09,03,12,13,15,36,37,3
352,100045,2011-06-06,10,16,22,36,37,38,4
351,100044,2011-06-02,01,04,19,22,30,33,4
350,100043,2011-05-30,02,10,22,30,32,37,4
349,100042,2011-05-26,06,08,12,19,21,30,8
348,100041,2011-05-23,08,11,13,16,24,26,4
347,100040,2011-05-19,02,06,16,19,35,38,8
346,100039,2011-05-16,03,08,17,21,29,37,8
345,100038,2011-05-12,10,19,24,25,30,31,7
344,100037,2011-05-09,03,15,25,31,35,36,3
343,100036,2011-05-05,05,06,13,14,26,38,5
342,100035,2011-05-02,07,17,19,21,22,36,3
341,100034,2011-04-28,03,09,29,31,32,34,5
340,100033,2011-04-25,02,03,12,17,22,26,1
339,100032,2011-04-21,01,10,26,32,34,36,8
338,100031,2011-04-18,05,06,07,17,23,26,7
337,100030,2011-04-14,15,17,18,24,25,27,6
336,100029,2011-04-11,15,16,21,29,31,33,4
335,100028,2011-04-07,06,12,14,20,30,31,1
334,100027,2011-04-04,02,25,28,32,33,37,8
333,100026,2011-03-31,17,19,31,32,36,38,4
332,100025,2011-03-28,03,07,16,24,27,34,8
331,100024,2011-03-24,04,19,27,29,35,37,4
330,100023,2011-03-21,08,17,18,20,33,37,2
329,100022,2011-03-17,01,03,11,14,32,36,2
328,100021,2011-03-14,04,05,06,11,18,26,4
327,100020,2011-03-10,04,05,19,24,31,37,8
326,100019,2011-03-07,02,10,16,30,33,37,4
325,100018,2011-03-03,01,15,17,23,27,35,7
324,100017,2011-02-28,05,13,14,18,26,29,7
323,100016,2011-02-24,03,08,13,14,16,26,5
322,100015,2011-02-21,09,19,23,28,35,38,1
321,100014,2011-02-17,04,11,12,20,26,38,7
320,100013,2011-02-14,08,11,19,23,25,38,5
319,100012,2011-02-10,10,13,30,32,36,37,2
318,100011,2011-02-07,04,06,15,20,32,38,3
317,100010,2011-02-03,08,10,16,23,29,37,2
316,100009,2011-01-31,04,10,21,28,31,32,7
315,100008,2011-01-27,02,03,11,19,24,35,2
314,100007,2011-01-24,10,14,18,21,32,33,7
313,100006,2011-01-20,01,04,10,22,25,31,8
312,100005,2011-01-17,01,02,19,25,30,31,4
311,100004,2011-01-13,01,06,07,18,28,34,6
310,100003,2011-01-10,17,28,29,33,35,36,8
309,100002,2011-01-06,03,11,20,22,26,27,3
308,100001,2011-01-03,02,06,12,20,36,38,6
307,099104,2010-12-30,01,24,29,31,33,38,3
306,099103,2010-12-27,03,16,23,28,31,32,8
305,099102,2010-12-23,01,04,07,10,19,31,5
304,099101,2010-12-20,01,02,07,20,29,38,7
303,099100,2010-12-16,04,07,18,25,28,32,5
302,099099,2010-12-13,07,09,10,12,27,36,4
301,099098,2010-12-09,01,03,04,11,12,19,8
300,099097,2010-12-06,01,07,18,19,20,28,8
299,099096,2010-12-02,03,15,19,22,28,32,6
298,099095,2010-11-29,20,25,27,29,30,33,2
297,099094,2010-11-25,05,07,18,25,36,38,7
296,099093,2010-11-22,08,21,23,24,27,28,2
295,099092,2010-11-18,05,14,17,23,28,38,2
294,099091,2010-11-15,07,08,11,22,25,37,7
293,099090,2010-11-11,04,17,22,24,28,36,6
292,099089,2010-11-08,05,10,28,33,36,38,6
291,099088,2010-11-04,01,03,20,28,33,36,5
290,099087,2010-11-01,02,10,12,13,18,29,4
289,099086,2010-10-28,15,20,23,25,26,32,7
288,099085,2010-10-25,10,11,16,23,33,37,3
287,099084,2010-10-21,11,14,18,19,29,38,5
286,099083,2010-10-18,04,11,21,23,28,38,5
285,099082,2010-10-14,05,20,25,29,35,37,2
284,099081,2010-10-11,08,10,11,21,22,34,6
283,099080,2010-10-07,01,05,06,17,28,32,2
282,099079,2010-10-04,04,10,18,20,32,35,1
281,099078,2010-09-30,09,11,14,31,32,35,7
280,099077,2010-09-27,08,20,22,24,33,36,2
279,099076,2010-09-23,03,07,12,15,32,34,7
278,099075,2010-09-20,06,09,13,19,28,36,6
277,099074,2010-09-16,04,10,13,20,26,35,2
276,099073,2010-09-13,07,08,12,18,24,33,7
275,099072,2010-09-09,04,16,17,22,24,34,2
274,099071,2010-09-06,05,07,30,32,34,36,6
273,099070,2010-09-02,09,14,15,17,28,33,4
272,099069,2010-08-30,01,13,21,22,23,29,1
271,099068,2010-08-26,01,08,13,15,22,38,8
270,099067,2010-08-23,09,13,15,18,22,27,2
269,099066,2010-08-19,02,04,20,22,25,34,1
268,099065,2010-08-16,03,14,20,22,31,36,8
267,099064,2010-08-12,03,04,08,15,35,38,3
266,099063,2010-08-09,04,07,14,18,31,35,7
265,099062,2010-08-05,14,22,24,27,29,37,6
264,099061,2010-08-02,03,05,17,21,22,24,7
263,099060,2010-07-29,08,14,18,21,36,38,8
262,099059,2010-07-26,05,14,27,31,34,36,4
261,099058,2010-07-22,05,08,14,16,35,37,3
260,099057,2010-07-19,12,15,16,19,26,38,6
259,099056,2010-07-15,02,11,14,22,23,29,7
258,099055,2010-07-12,01,03,17,20,25,27,1
257,099054,2010-07-08,06,22,23,24,25,29,3
256,099053,2010-07-05,01,03,18,25,35,37,5
255,099052,2010-07-01,03,04,06,11,14,19,6
254,099051,2010-06-28,03,07,10,22,27,34,1
253,099050,2010-06-24,12,14,19,32,34,36,3
252,099049,2010-06-21,01,09,22,27,30,38,1
251,099048,2010-06-17,01,05,06,13,22,27,8
250,099047,2010-06-15,03,07,15,16,24,33,3
249,099046,2010-06-10,09,17,20,27,28,38,6
248,099045,2010-06-07,03,14,21,22,24,28,5
247,099044,2010-06-03,04,09,21,30,33,34,2
246,099043,2010-05-31,01,04,08,17,30,34,4
245,099042,2010-05-27,06,07,08,16,20,36,1
244,099041,2010-05-24,01,03,12,16,24,29,7
243,099040,2010-05-20,12,13,14,19,35,38,2
242,099039,2010-05-17,01,02,03,29,33,35,5
241,099038,2010-05-13,07,11,14,23,31,34,4
240,099037,2010-05-10,17,18,23,26,28,29,1
239,099036,2010-05-06,03,11,13,23,30,32,6
238,099035,2010-05-03,01,04,09,16,27,33,5
237,099034,2010-04-29,10,12,16,21,28,29,3
236,099033,2010-04-26,03,08,21,33,35,38,1
